motion,label
-2.281250 35.937500 44.824219 35.746094 41.816406 26.847656 -8.015625 21.257812 27.777344 50.687500 66.136719 75.765625 37.207031 21.113281 33.828125 41.437500 44.945312 45.441406 60.781250 53.625000 7.375000 34.871094 13.007812 8.460938,n
47.058594 39.394531 35.976562 41.621094 -1.851562 8.285156 20.855469 28.671875 57.601562 78.015625 55.226562 21.421875 28.171875 40.000000 39.414062 40.867188 49.601562 68.191406 19.960938 18.675781 32.207031 -0.828125 21.457031 -10.472656,n
37.386719 44.031250 16.558594 -5.378906 24.171875 17.273438 48.980469 44.554688 72.906250 29.664062 23.203125 36.343750 41.066406 38.445312 44.960938 16.023438 43.906250 7.281250 38.472656 4.453125 14.878906 7.417969 -24.562500 13.214844,n
37.406250 -7.076172 15.808594 17.917969 36.458984 51.488281 19.988281 -7.328125 23.570312 30.841797 41.015625 38.935547 42.652344 32.021484 14.621094 48.841797 29.748047 23.197266 2.357422 19.718750 -17.683594 -7.810547 30.464844 16.878906,n
2.140625 23.464844 21.851562 51.777344 38.316406 -7.109375 25.671875 79.527344 38.148438 40.296875 39.261719 43.515625 11.000000 42.996094 20.671875 18.195312 -0.339844 19.800781 -1.761719 -22.164062 22.292969 20.292969 42.718750 86.761719,n
14.750000 43.671875 48.921875 9.003906 0.035156 70.230469 32.343750 -24.308594 39.929688 44.292969 23.953125 23.140625 43.050781 1.914062 58.460938 70.062500 13.746094 -22.644531 2.417969 29.058594 21.277344 81.320312 54.058594 -29.421875,n
52.589844 29.894531 -9.546875 41.515625 71.531250 -28.351562 32.632812 49.585938 40.722656 9.878906 48.578125 10.011719 31.808594 72.132812 80.281250 86.925781 -15.863281 28.234375 16.664062 56.929688 80.636719 -0.003906 -42.484375 18.203125,n
1.382812 11.089844 78.691406 7.371094 -8.371094 63.117188 0.230469 -13.101562 36.808594 32.687500 7.363281 67.246094 70.816406 93.187500 69.023438 59.035156 24.296875 30.402344 86.648438 36.347656 -38.933594 -11.648438 45.320312 64.707031,n
56.605469 54.976562 -31.511719 49.214844 35.410156 -29.593750 34.523438 14.035156 4.175781 46.218750 71.101562 86.695312 80.375000 64.312500 46.683594 89.769531 72.765625 69.308594 -16.371094 -36.582031 30.253906 56.277344 66.566406 25.078125,n
-12.644531 11.914062 59.554688 -15.722656 3.460938 37.886719 -23.417969 -31.582031 71.296875 74.375000 92.109375 66.410156 53.945312 63.503906 110.542969 36.675781 21.882812 -43.375000 3.484375 49.089844 67.898438 43.195312 7.968750 -26.515625,n
58.375000 17.996094 -24.750000 42.531250 0.445312 -38.136719 -13.847656 -14.343750 94.753906 73.773438 62.480469 47.972656 101.390625 75.792969 16.859375 72.316406 -25.082031 39.273438 60.167969 60.917969 18.355469 -12.226562 -17.761719 35.007812,n
-23.726562 20.152344 27.593750 -31.828125 -25.144531 -12.285156 3.667969 58.398438 69.742188 49.199219 76.187500 105.378906 21.855469 56.488281 44.171875 20.835938 51.210938 69.191406 33.347656 2.414062 -28.890625 22.042969 24.218750 28.207031,n
42.628906 -12.613281 -36.082031 -11.210938 -11.671875 41.664062 49.164062 25.386719 56.667969 108.707031 56.074219 26.640625 68.703125 14.382812 46.417969 40.726562 54.566406 13.050781 -20.445312 -5.328125 34.093750 20.289062 31.250000 3.921875,n
-33.734375 -19.003906 -13.835938 15.687500 59.671875 26.625000 31.984375 10.210938 93.851562 14.769531 67.992188 30.363281 29.312500 52.128906 18.441406 2.148438 -1.207031 -26.085938 31.019531 19.996094 31.597656 15.687500 -2.386719 22.886719,n
-12.519531 -5.798828 52.322266 40.408203 28.064453 21.720703 -1.369141 -6.373047 46.109375 58.000000 15.054688 52.066406 32.689453 5.492188 9.761719 44.855469 9.294922 29.765625 23.638672 27.275391 -0.242188 10.380859 27.117188 10.195312,n
28.015625 56.064453 24.695312 30.923828 5.148438 -5.296875 -6.613281 29.310547 20.312500 38.458984 47.507812 13.070312 2.193359 35.011719 33.400391 25.589844 18.925781 32.769531 9.082031 -0.369141 27.128906 14.419922 17.751953 42.404297,n
33.072266 30.742188 15.958984 -3.537109 -6.925781 8.607422 39.205078 -7.761719 54.187500 24.980469 3.488281 17.388672 43.554688 22.107422 31.523438 18.703125 22.503906 -2.394531 16.794922 23.451172 11.154297 33.248047 44.904297 27.705078,n
27.947266 1.296875 -5.689453 -4.339844 37.384766 8.646484 -6.050781 18.734375 11.269531 4.525391 41.796875 27.677734 28.246094 26.544922 9.572266 31.158203 5.998047 28.490234 11.193359 22.451172 45.304688 34.072266 22.570312 20.138672,n
-2.882812 -7.480469 19.136719 31.414062 -10.333984 7.474609 31.296875 6.996094 26.496094 39.388672 23.169922 31.279297 14.246094 19.171875 38.794922 47.048828 19.451172 13.970703 38.140625 41.988281 25.951172 17.203125 40.697266 28.134766,n
0.867188 41.050781 -1.292969 -2.191406 24.710938 19.378906 8.722656 33.429688 24.601562 30.457031 22.964844 10.511719 35.281250 39.925781 65.476562 30.167969 29.367188 46.117188 30.316406 20.617188 25.332031 48.937500 -17.132812 -11.921875,n
20.205078 -9.203125 12.908203 30.132812 4.169922 28.250000 22.757812 -1.556641 28.861328 10.925781 25.427734 38.521484 53.326172 59.951172 -19.910156 7.933594 39.324219 24.267578 17.335938 47.562500 12.494141 -26.894531 16.273438 37.115234,n
4.070312 29.082031 12.785156 14.828125 31.847656 8.070312 -17.210938 1.574219 14.894531 37.949219 42.414062 68.367188 10.960938 -16.386719 22.640625 12.269531 20.320312 32.738281 40.894531 -25.863281 -1.925781 33.332031 41.039062 50.503906,n
26.359375 4.718750 32.390625 17.320312 -6.953125 -13.109375 19.667969 40.132812 38.359375 59.785156 47.261719 -25.933594 17.609375 10.292969 38.031250 80.703125 52.078125 -3.519531 -20.792969 23.726562 37.769531 49.789062 44.578125 67.906250,n
24.132812 27.636719 3.527344 -19.082031 8.804688 32.945312 30.339844 24.648438 68.679688 -6.949219 -4.230469 19.199219 19.035156 66.882812 85.742188 50.335938 -26.234375 7.710938 35.691406 43.878906 48.378906 55.410156 58.125000 -11.042969,n
13.550781 -12.734375 -6.203125 23.730469 39.933594 16.773438 46.617188 55.527344 -20.984375 22.312500 9.261719 48.824219 84.988281 66.125000 45.257812 48.808594 27.992188 39.285156 50.714844 45.484375 69.953125 11.878906 -1.042969 59.554688,n
-18.750000 14.753906 37.515625 23.636719 32.332031 55.332031 51.855469 80.839844 10.457031 28.089844 74.539062 81.847656 45.667969 50.890625 41.160156 44.753906 48.066406 46.050781 62.015625 44.808594 -13.839844 39.457031 67.011719 42.148438,n
25.222656 36.535156 19.121094 50.875000 54.542969 62.082031 79.613281 -15.507812 58.007812 86.765625 57.625000 47.703125 46.089844 39.546875 62.675781 46.144531 50.429688 66.875000 -2.332031 11.648438 65.023438 53.636719 35.707031 24.511719,n
18.328125 40.121094 55.656250 51.945312 87.796875 14.500000 16.152344 30.187500 77.464844 44.062500 50.660156 39.773438 49.652344 66.511719 6.406250 34.574219 30.492188 -10.136719 50.710938 64.308594 38.542969 33.085938 10.968750 1.011719,n
53.855469 53.027344 71.335938 62.171875 -14.019531 52.843750 -26.406250 -12.800781 53.652344 43.226562 41.355469 67.902344 31.335938 7.332031 84.476562 67.742188 28.097656 67.355469 47.238281 35.843750 19.281250 3.417969 28.949219 112.398438,n
57.199219 87.964844 -5.160156 35.031250 9.410156 -29.289062 5.695312 36.539062 42.328125 55.863281 58.539062 0.589844 51.773438 96.921875 1.929688 39.660156 61.328125 36.503906 29.289062 8.406250 4.582031 92.480469 84.457031 14.683594,n
40.210938 -2.253906 45.992188 -34.117188 -5.082031 26.300781 28.957031 10.007812 71.910156 16.976562 19.238281 95.460938 45.015625 -4.472656 117.199219 64.902344 38.367188 14.539062 1.234375 49.605469 108.832031 42.406250 -28.128906 -1.414062,n
51.164062 -11.082031 -21.117188 11.929688 37.117188 15.003906 -7.328125 -42.585938 3.859375 68.921875 85.414062 -10.609375 68.601562 116.023438 -8.707031 21.292969 8.710938 13.441406 106.585938 69.687500 -0.781250 -27.382812 24.402344 6.382812,n
-31.132812 0.257812 32.812500 23.273438 6.109375 -33.507812 -31.507812 28.320312 99.500000 21.796875 13.929688 128.687500 34.843750 -4.968750 32.171875 11.000000 71.859375 98.812500 28.851562 -34.812500 11.078125 16.765625 1.804688 42.500000,n
15.148438 34.375000 12.632812 -16.539062 -42.656250 5.500000 28.699219 -11.886719 -8.433594 95.765625 93.792969 -16.718750 30.289062 13.812500 28.171875 35.429688 57.738281 -15.917969 -15.453125 24.527344 2.687500 19.988281 76.113281 70.164062,n
19.425781 0.425781 -39.464844 -21.121094 33.523438 -0.226562 1.640625 28.246094 127.781250 9.011719 8.546875 26.859375 15.207031 41.566406 20.339844 42.179688 -33.531250 20.121094 11.277344 5.296875 54.769531 85.550781 31.218750 18.937500,n
-26.886719 -38.808594 18.371094 20.152344 -11.472656 27.449219 8.882812 24.390625 -7.273438 33.773438 10.562500 35.101562 29.437500 31.800781 25.492188 -3.757812 18.539062 1.550781 30.394531 83.253906 57.726562 12.625000 33.105469 47.597656,n
-11.218750 33.710938 -7.976562 11.062500 22.812500 8.863281 41.828125 53.183594 16.421875 21.265625 40.031250 20.796875 41.468750 -2.808594 7.210938 31.828125 11.406250 66.359375 79.769531 21.167969 24.566406 37.210938 85.160156 113.011719,n
9.316406 -6.566406 30.093750 4.515625 32.210938 48.425781 41.777344 -1.644531 39.843750 23.644531 38.613281 13.957031 0.019531 17.457031 51.007812 28.085938 86.281250 44.285156 14.285156 34.863281 57.964844 114.042969 85.691406 34.816406,n
21.816406 15.453125 16.042969 44.128906 52.843750 9.601562 5.128906 13.574219 26.816406 35.253906 -5.136719 10.269531 40.003906 42.015625 19.554688 63.914062 19.226562 29.410156 40.535156 98.066406 106.617188 48.605469 35.621094 -0.003906,n
5.726562 37.882812 51.121094 31.351562 -1.363281 14.261719 4.589844 25.414062 2.593750 3.867188 23.824219 51.261719 22.812500 38.105469 98.046875 62.277344 36.617188 71.105469 115.480469 72.777344 33.355469 23.031250 -13.937500 30.914062,n
44.777344 49.378906 2.109375 8.824219 11.871094 3.703125 92.636719 119.371094 12.066406 46.953125 34.988281 22.328125 77.941406 92.578125 -11.816406 -55.554688 110.269531 97.269531 39.664062 35.167969 -9.636719 14.738281 20.445312 0.777344,n
21.476562 1.156250 14.671875 1.593750 45.117188 138.031250 41.054688 -39.000000 47.679688 19.843750 50.546875 101.726562 40.031250 -66.359375 11.906250 54.906250 65.765625 34.265625 11.710938 -7.468750 32.125000 -3.398438 33.109375 22.242188,n
14.476562 8.332031 11.554688 114.480469 96.542969 -16.585938 -82.894531 -63.789062 31.214844 89.351562 79.882812 -36.425781 -36.246094 52.093750 70.121094 42.324219 34.921875 -14.886719 24.652344 10.886719 10.414062 39.582031 17.980469 66.718750,n
1.421875 68.257812 133.968750 16.296875 -51.789062 -99.312500 21.484375 65.398438 101.453125 14.609375 -66.398438 31.750000 57.500000 74.375000 -16.093750 31.234375 5.445312 28.156250 -4.218750 41.039062 15.179688 54.390625 45.406250 20.367188,n
129.585938 68.984375 -27.875000 -95.914062 -35.601562 66.429688 53.820312 59.695312 -51.843750 -12.296875 54.195312 76.734375 19.671875 -4.500000 59.429688 22.757812 1.320312 22.140625 31.273438 28.546875 63.773438 21.046875 39.625000 76.937500,n
2.261719 -67.339844 -86.265625 43.726562 61.074219 57.789062 43.656250 28.878906 41.917969 62.652344 61.921875 -21.382812 46.472656 39.847656 20.800781 29.335938 44.023438 13.402344 63.371094 35.058594 24.367188 68.164062 64.496094 7.593750,n
-106.171875 -5.546875 67.925781 53.605469 57.375000 23.296875 64.277344 71.046875 82.085938 -1.531250 13.054688 56.906250 18.609375 30.507812 29.828125 35.601562 45.066406 55.605469 19.062500 49.605469 75.242188 37.625000 -41.671875 6.234375,n
51.210938 57.097656 59.781250 35.097656 38.675781 85.312500 28.675781 22.949219 -13.105469 55.996094 30.121094 25.019531 28.042969 39.285156 21.507812 34.609375 27.511719 30.816406 74.121094 56.968750 -10.921875 -32.007812 39.660156 20.031250,n
58.742188 51.488281 23.582031 75.839844 57.570312 13.222656 38.894531 36.179688 47.390625 18.199219 30.906250 33.343750 30.507812 26.757812 33.546875 14.847656 60.496094 70.718750 23.980469 -47.488281 23.414062 26.968750 22.609375 4.195312,n
29.246094 51.058594 80.839844 18.621094 29.488281 41.437500 15.941406 11.496094 30.699219 27.820312 39.039062 20.835938 35.945312 23.878906 5.335938 51.582031 51.085938 -28.511719 -13.824219 38.031250 19.976562 16.304688 -8.476562 8.312500,n
85.589844 42.332031 16.968750 40.964844 30.652344 3.437500 28.882812 36.828125 38.769531 25.101562 31.191406 30.972656 9.988281 24.039062 83.738281 54.003906 -42.679688 34.980469 22.355469 22.687500 -1.656250 -2.882812 31.710938 59.363281,n
17.324219 34.687500 39.578125 8.796875 18.265625 32.300781 56.625000 68.445312 25.351562 35.296875 19.691406 7.519531 65.378906 74.730469 38.281250 43.082031 28.210938 21.976562 10.558594 -8.402344 15.375000 53.218750 64.722656 60.894531,n
41.195312 23.757812 5.984375 31.183594 42.265625 70.308594 56.050781 14.355469 27.832031 6.363281 37.339844 85.675781 45.039062 45.191406 24.117188 -13.156250 22.269531 -6.136719 2.089844 40.050781 60.843750 71.214844 17.175781 -14.097656,n
4.968750 24.433594 33.636719 63.210938 65.566406 32.664062 -1.261719 -18.476562 14.113281 76.589844 64.648438 39.933594 37.976562 1.757812 -19.007812 30.187500 -4.281250 23.277344 56.941406 67.804688 48.820312 -15.628906 5.363281 13.296875,n
31.636719 49.160156 70.480469 49.500000 7.199219 -8.589844 -26.460938 18.910156 82.167969 39.894531 45.585938 16.789062 -18.636719 9.250000 41.105469 34.222656 46.558594 62.531250 68.128906 2.324219 -8.535156 15.257812 16.824219 43.738281,n
69.625000 61.214844 23.097656 -3.464844 -23.484375 -3.394531 31.851562 23.000000 46.804688 31.179688 -5.878906 -12.628906 36.667969 36.921875 37.457031 49.671875 72.363281 33.394531 -17.007812 10.789062 12.296875 37.367188 29.777344 -10.964844,n
44.812500 1.849609 -13.148438 -22.244141 26.998047 22.726562 39.566406 32.628906 11.335938 -21.271484 20.736328 40.314453 34.136719 47.158203 40.568359 -18.007812 -6.148438 -1.759766 14.607422 23.019531 41.623047 5.521484 -15.535156 54.804688,n
-3.076172 -26.804688 8.271484 29.607422 27.072266 46.263672 -2.177734 -5.443359 -2.154297 40.009766 35.150391 40.892578 48.505859 10.787109 -40.843750 7.814453 13.125000 13.367188 42.173828 22.001953 -16.945312 26.373047 47.099609 0.406250,n
-14.019531 31.173828 21.527344 44.882812 21.386719 -16.507812 18.425781 17.837891 37.853516 35.187500 49.181641 33.494141 -30.523438 -16.001953 22.292969 21.361328 31.447266 36.558594 -3.039062 -5.986328 59.501953 8.542969 19.644531 43.103516,n
24.783203 33.150391 41.371094 -11.080078 3.328125 22.814453 16.537109 49.525391 45.363281 45.384766 -3.347656 -36.894531 15.953125 20.097656 29.236328 29.824219 14.408203 -19.007812 42.958984 33.785156 3.835938 40.359375 40.646484 19.943359,n
49.062500 9.093750 -12.580078 22.423828 15.699219 35.031250 43.332031 -1.296875 25.343750 -38.722656 -3.265625 22.158203 23.443359 31.681641 33.773438 35.810547 8.810547 56.613281 1.691406 28.332031 42.355469 33.949219 -3.636719 3.589844,n
-13.847656 11.578125 20.509766 20.500000 52.230469 9.980469 4.433594 6.656250 -26.646484 20.554688 20.173828 31.314453 29.777344 39.326172 32.968750 49.136719 19.003906 10.988281 42.591797 39.638672 10.904297 -4.310547 10.771484 42.789062,n
23.250000 15.007812 43.308594 32.503906 -1.218750 7.468750 18.484375 58.031250 19.664062 26.550781 30.750000 36.691406 33.300781 45.488281 33.042969 5.082031 36.136719 41.492188 27.789062 -6.761719 6.613281 23.691406 73.332031 83.613281,n
29.050781 50.082031 2.347656 6.613281 8.332031 45.210938 52.757812 29.343750 33.507812 31.023438 38.363281 36.253906 46.179688 11.582031 7.027344 11.863281 40.671875 2.460938 -0.507812 13.402344 53.648438 85.449219 74.781250 9.578125,n
20.785156 1.250000 6.726562 26.601562 59.710938 34.062500 24.382812 -10.585938 40.218750 32.003906 48.707031 25.050781 4.417969 12.554688 8.257812 4.902344 -5.058594 8.746094 32.332031 79.996094 81.589844 43.585938 -6.796875 83.062500,n
8.187500 12.078125 53.113281 46.035156 28.582031 3.773438 -16.781250 13.945312 42.671875 40.492188 7.453125 9.214844 10.359375 9.687500 -15.222656 6.925781 16.707031 64.335938 85.019531 68.046875 -3.941406 50.648438 52.480469 -17.390625,n
36.679688 57.593750 30.839844 18.968750 -14.878906 -2.933594 31.113281 28.496094 19.300781 5.191406 12.953125 8.531250 -1.132812 -14.667969 40.753906 32.390625 84.636719 78.914062 26.558594 6.656250 83.398438 -11.078125 20.128906 26.062500,n
41.066406 27.308594 -4.148438 -14.285156 22.324219 26.402344 55.324219 34.820312 11.464844 8.804688 8.476562 -19.402344 20.175781 43.515625 21.027344 30.441406 62.160156 -10.390625 71.062500 28.347656 -8.246094 39.984375 4.449219 37.500000,n
13.652344 -17.097656 5.246094 31.160156 35.203125 63.496094 -26.050781 -28.375000 9.878906 -8.472656 -5.347656 45.570312 26.828125 27.109375 17.023438 15.937500 31.781250 72.175781 -18.972656 32.082031 16.269531 20.832031 32.855469 -24.828125,n
-8.951172 28.140625 25.775391 63.613281 13.785156 -42.666016 -13.427734 -3.412109 -20.162109 31.916016 38.439453 21.517578 28.318359 4.585938 48.039062 51.730469 5.230469 5.679688 34.839844 5.841797 40.599609 -2.134766 -26.087891 39.486328,n
28.943359 44.814453 52.330078 -38.537109 -20.886719 -12.546875 9.517578 7.037109 44.017578 22.794922 29.759766 10.501953 26.328125 57.531250 46.195312 15.322266 38.253906 8.371094 30.140625 23.039062 -31.046875 16.697266 33.296875 -7.277344,n
69.464844 -7.898438 -36.656250 -13.351562 2.425781 2.781250 38.023438 14.074219 26.351562 23.300781 8.203125 54.828125 48.855469 35.972656 -28.621094 -46.609375 14.847656 38.839844 -14.574219 -14.769531 42.742188 8.593750 -39.171875 -44.089844,n
-40.771484 -15.849609 -9.031250 8.527344 15.761719 41.095703 -21.265625 10.923828 6.310547 37.910156 54.982422 44.861328 1.166016 -54.056641 -13.796875 8.160156 10.496094 -31.523438 30.468750 24.951172 -16.925781 -55.250000 -15.142578 21.630859,n
-17.222656 7.638672 2.843750 45.634766 -1.369141 -9.142578 22.705078 15.910156 58.240234 47.117188 27.152344 -40.816406 -36.808594 4.189453 28.162109 54.722656 0.244141 39.914062 0.943359 -48.273438 -34.666016 7.800781 37.955078 29.251953,n
4.734375 27.111328 29.500000 -22.287109 18.292969 15.744141 22.441406 18.662109 44.957031 -14.283203 -52.740234 -4.783203 12.453125 52.169922 44.373047 31.623047 15.335938 -27.806641 -51.601562 -6.839844 28.216797 37.335938 13.806641 -15.822266,n
48.849609 -14.056641 1.201172 20.697266 18.359375 19.154297 36.939453 34.791016 -47.023438 -25.333984 5.980469 37.654297 52.287109 35.853516 10.291016 -13.519531 -53.976562 -24.556641 14.628906 39.759766 24.500000 -7.154297 -4.769531 -0.158203,n
-13.613281 21.773438 15.062500 22.390625 22.285156 50.195312 -7.062500 -12.371094 -0.992188 19.457031 55.113281 40.906250 26.953125 -18.281250 36.421875 76.261719 -3.250000 34.292969 33.734375 7.238281 -15.335938 8.433594 -6.246094 61.847656,n
16.382812 20.867188 17.757812 44.472656 20.753906 -20.929688 4.718750 30.097656 48.378906 48.316406 34.152344 -0.730469 -0.847656 76.238281 56.406250 39.714844 38.648438 19.527344 -12.937500 2.457031 -5.816406 32.496094 71.710938 24.425781,n
21.410156 28.773438 45.035156 -16.617188 -6.199219 20.425781 34.628906 28.207031 41.531250 19.593750 -19.292969 54.210938 70.890625 42.582031 28.937500 15.800781 2.097656 -11.292969 5.460938 2.503906 70.546875 45.628906 11.273438 23.042969,n
51.035156 5.953125 -17.566406 9.753906 33.421875 30.308594 19.480469 -13.941406 -9.253906 16.675781 78.593750 50.230469 37.531250 13.277344 35.683594 31.648438 9.031250 -8.636719 48.375000 65.597656 16.699219 20.867188 7.527344 5.476562,n
-18.648438 -0.750000 25.644531 33.527344 26.726562 -1.757812 -16.433594 11.636719 67.312500 63.554688 41.136719 22.980469 21.707031 40.523438 18.050781 42.472656 17.339844 73.636719 34.460938 13.257812 19.726562 -3.054688 28.078125 35.078125,n
12.667969 34.921875 29.210938 13.285156 -16.839844 -3.363281 36.261719 43.589844 50.171875 33.847656 12.921875 40.355469 26.308594 23.613281 74.046875 69.316406 55.687500 12.359375 23.121094 1.519531 12.953125 35.886719 46.886719 86.882812,n
32.210938 23.996094 -8.824219 -13.445312 20.066406 48.183594 17.492188 -25.734375 19.613281 28.527344 36.949219 16.945312 54.085938 80.179688 41.613281 -7.824219 19.460938 14.101562 -0.429688 33.000000 36.492188 74.441406 77.898438 28.640625,n
6.597656 -17.699219 3.535156 42.230469 37.402344 -16.867188 -1.847656 52.570312 42.320312 21.328125 31.957031 79.636719 61.335938 8.937500 -23.792969 -24.675781 -1.054688 21.117188 35.167969 55.480469 88.109375 43.312500 46.253906 86.578125,n
-8.437500 28.359375 47.429688 5.312500 -22.257812 39.023438 33.179688 -103.640625 21.062500 65.132812 75.921875 30.812500 -13.945312 -35.648438 49.406250 130.367188 35.531250 40.476562 81.984375 67.484375 29.367188 81.000000 78.242188 64.101562,n
46.632812 28.390625 -23.699219 11.449219 53.027344 -46.003906 -101.785156 61.242188 82.972656 51.890625 0.007812 -29.019531 -7.093750 127.921875 78.589844 36.070312 66.792969 84.945312 33.636719 59.335938 84.093750 76.738281 11.804688 -43.105469,n
-4.527344 -13.960938 47.574219 13.003906 -117.937500 3.335938 76.703125 27.894531 23.492188 -19.066406 -33.582031 81.648438 116.695312 43.320312 18.988281 2.242188 58.378906 35.562500 85.632812 77.246094 50.144531 -35.398438 -25.761719 7.964844,n
25.710938 46.679688 -77.531250 -72.445312 75.234375 50.851562 -5.976562 -26.929688 -32.882812 18.320312 134.890625 62.429688 31.945312 -0.601562 30.335938 12.546875 75.718750 80.609375 72.531250 -7.539062 -40.273438 -0.828125 20.765625 50.812500,n
-13.000000 -117.917969 36.894531 70.089844 16.746094 -25.949219 -9.597656 17.542969 108.300781 97.769531 39.195312 11.085938 10.367188 34.652344 -11.308594 25.796875 80.515625 31.847656 -41.863281 -16.687500 10.832031 46.019531 29.003906 21.878906,n
-37.316406 79.632812 39.765625 -14.253906 -23.730469 13.539062 19.480469 63.574219 55.339844 26.023438 -1.382812 37.523438 0.144531 8.941406 24.367188 -3.937500 -21.929688 -34.109375 4.167969 29.113281 46.203125 15.394531 30.316406 7.921875,n
57.683594 5.062500 -27.875000 -0.757812 16.789062 46.390625 51.558594 6.218750 4.937500 20.230469 25.152344 -8.484375 29.027344 4.710938 5.640625 66.113281 -10.160156 15.039062 50.535156 21.296875 26.324219 18.769531 3.066406 0.777344,n
-18.937500 -17.824219 16.835938 25.441406 64.929688 17.843750 1.265625 12.535156 39.792969 -8.339844 18.761719 18.402344 -4.382812 43.222656 66.437500 30.070312 37.421875 38.234375 17.628906 28.578125 4.757812 1.980469 11.250000 24.675781,n
6.218750 16.910156 56.742188 39.507812 3.933594 2.687500 37.886719 42.667969 1.859375 28.199219 -0.734375 15.949219 71.312500 40.980469 23.238281 14.796875 16.699219 29.621094 12.734375 3.238281 2.253906 26.132812 9.160156 -4.699219,n
36.164062 60.589844 10.710938 0.474609 20.523438 51.396484 18.281250 26.113281 11.228516 -1.345703 56.355469 58.523438 27.513672 15.085938 23.566406 43.558594 24.806641 3.318359 0.892578 17.453125 20.601562 -6.033203 17.271484 -3.775391,n
27.300781 2.527344 6.460938 45.031250 34.707031 16.093750 32.898438 38.011719 29.613281 71.007812 34.359375 20.605469 16.863281 33.429688 62.277344 29.296875 5.886719 5.800781 26.718750 3.046875 0.929688 19.679688 -30.742188 13.031250,n
1.248047 29.210938 48.623047 13.978516 30.279297 34.509766 27.222656 -2.994141 50.146484 25.224609 13.953125 27.105469 50.353516 52.562500 10.271484 44.242188 24.964844 15.130859 -7.128906 23.218750 -17.056641 -8.855469 27.244141 50.269531,n
49.402344 25.761719 21.042969 32.753906 37.466797 2.171875 1.289062 20.929688 18.822266 20.083984 37.861328 63.660156 18.574219 29.199219 41.955078 -12.283203 -0.662109 9.031250 9.458984 -28.058594 20.171875 38.160156 52.296875 11.181641,n
14.128906 32.382812 36.425781 18.625000 -1.488281 2.847656 74.828125 39.582031 30.820312 57.093750 41.628906 13.632812 47.210938 11.753906 -29.175781 21.464844 24.839844 -26.691406 2.816406 29.769531 54.539062 25.238281 17.667969 2.339844,n
32.464844 34.027344 -1.972656 1.546875 37.789062 79.406250 -8.687500 55.769531 62.203125 11.761719 37.960938 34.363281 -21.824219 -5.941406 48.597656 12.765625 -16.820312 24.265625 44.148438 45.359375 10.226562 19.933594 -7.593750 101.164062,n
10.351562 0.343750 8.984375 86.179688 17.546875 16.867188 90.484375 49.039062 25.062500 46.156250 -0.617188 -25.507812 34.007812 37.078125 -16.031250 13.851562 32.148438 55.656250 16.296875 22.164062 -6.593750 50.210938 133.304688 81.132812,n
1.015625 57.175781 61.957031 -8.300781 72.714844 72.242188 35.203125 59.156250 24.562500 -27.839844 7.789062 49.246094 0.187500 -6.265625 31.933594 13.007812 36.882812 12.929688 12.144531 4.875000 119.359375 107.808594 50.066406 10.371094,n
90.101562 0.187500 36.015625 89.406250 40.304688 48.875000 64.718750 33.664062 -16.375000 43.078125 25.859375 -17.406250 22.601562 25.234375 -15.015625 -54.859375 26.093750 -11.046875 77.023438 129.468750 69.273438 24.328125 17.406250 60.195312,n
7.820312 84.281250 60.093750 37.968750 62.390625 53.921875 -9.476562 -12.070312 43.343750 -9.789062 3.781250 31.835938 4.671875 -45.718750 -47.750000 -6.351562 26.140625 130.226562 94.195312 41.718750 8.156250 49.460938 63.492188 65.718750,n
82.757812 35.808594 54.429688 63.109375 19.457031 -26.125000 27.875000 101.984375 -11.261719 28.632812 19.656250 -26.203125 -54.808594 -26.257812 14.824219 19.355469 119.292969 59.074219 16.312500 28.054688 61.414062 74.152344 -8.066406 -65.500000,n
47.707031 64.070312 45.414062 -20.257812 -0.058594 77.492188 81.683594 -21.953125 27.910156 -4.550781 -51.789062 -42.046875 3.589844 13.113281 48.570312 73.257812 38.554688 10.433594 56.300781 66.742188 49.183594 -83.335938 38.726562 80.304688,n
61.746094 4.382812 -21.199219 43.445312 104.359375 10.632812 -27.367188 11.601562 -35.523438 -52.460938 -16.460938 15.402344 27.855469 69.621094 54.714844 -4.660156 42.281250 62.003906 73.566406 -40.898438 -35.281250 92.335938 58.644531 22.367188,n
-22.687500 13.093750 91.921875 59.546875 -28.539062 -6.984375 46.335938 128.156250 -36.625000 10.976562 14.500000 58.234375 71.273438 7.507812 31.015625 63.640625 73.054688 23.625000 -82.562500 68.218750 70.070312 49.851562 -39.617188 -8.703125,n
58.308594 97.492188 -8.867188 -22.000000 22.355469 96.363281 123.652344 -18.582031 13.488281 37.968750 72.277344 40.269531 1.972656 61.058594 78.796875 50.121094 -66.230469 1.742188 88.539062 57.316406 1.484375 -50.226562 81.468750 84.746094,n
36.320312 -29.929688 2.132812 60.867188 136.687500 37.992188 -23.015625 54.992188 68.718750 64.851562 -2.328125 45.539062 66.187500 82.132812 -1.710938 41.695312 84.742188 62.773438 38.710938 -52.710938 21.296875 115.187500 19.312500 13.210938,n
-16.113281 33.640625 113.828125 101.902344 -32.171875 35.707031 34.210938 16.726562 25.269531 15.035156 62.992188 85.476562 28.554688 13.132812 55.632812 13.890625 61.390625 -20.773438 -33.839844 103.144531 61.003906 3.585938 27.492188 68.324219,n
