motion,label
-36.978516 -50.109375 -36.763672 -29.984375 -9.019531 -11.242188 -44.332031 -49.667969 -10.351562 11.220703 -21.406250 -32.888672 -16.673828 2.437500 -10.478516 -4.501953 -17.574219 -56.251953 -49.097656 -37.376953 -16.126953 -35.267578 -50.160156 -45.244141,r
-34.273438 5.628906 6.062500 -2.765625 -8.820312 -24.246094 -61.292969 -46.687500 -7.281250 -0.597656 29.453125 25.441406 -29.156250 -3.121094 -6.808594 -33.074219 -59.093750 -53.089844 -57.066406 -44.687500 -73.785156 -75.527344 -72.039062 -49.132812,r
-38.558594 -34.093750 -30.128906 -36.332031 -26.652344 -40.968750 -14.062500 -35.746094 -2.308594 -11.429688 -16.343750 -25.433594 -46.589844 -42.687500 -5.230469 -21.125000 -49.457031 -44.171875 -66.843750 -56.621094 -20.785156 -19.773438 -39.289062 -23.765625,r
-53.783203 -37.617188 -18.083984 -20.173828 -30.509766 -17.869141 -27.082031 -46.019531 -35.589844 -48.271484 -39.267578 -18.458984 -3.740234 -10.339844 6.275391 -3.718750 -28.992188 -36.636719 -19.222656 -25.515625 -29.859375 12.283203 13.599609 -24.884766,r
-55.707031 -43.937500 -38.609375 -60.042969 -92.347656 -55.218750 16.804688 6.695312 -38.613281 -52.093750 -50.097656 -5.007812 9.843750 35.097656 1.824219 22.722656 -31.378906 -6.699219 -19.199219 -17.679688 15.769531 -54.378906 -31.207031 -5.105469,r
-9.683594 -45.222656 -59.035156 -49.750000 -46.929688 -63.058594 -26.882812 -28.886719 28.187500 -22.261719 -43.437500 20.132812 -9.722656 -61.687500 34.695312 26.910156 -41.519531 -60.500000 -49.050781 -21.511719 -9.929688 -1.289062 -61.984375 -105.515625,r
-60.929688 -57.500000 -64.457031 -70.566406 -44.976562 -35.093750 -53.484375 -30.449219 -11.156250 39.468750 -0.617188 -81.058594 -53.679688 -11.398438 -11.507812 -17.242188 -74.613281 -13.117188 -20.277344 -21.421875 -34.390625 -41.753906 -51.531250 -28.558594,r
-14.875000 0.519531 -5.613281 -50.546875 -49.601562 -37.539062 -27.210938 -40.273438 -12.882812 8.546875 -16.941406 -21.851562 -21.308594 -20.746094 -39.550781 -43.695312 -38.691406 -60.023438 -79.609375 -52.972656 -41.484375 -50.859375 -60.585938 -54.121094,r
-61.707031 -36.750000 -5.765625 -35.394531 -30.582031 -17.222656 -63.167969 -48.304688 -48.882812 -25.933594 -45.335938 -43.300781 -24.945312 -59.539062 -55.605469 -39.824219 -50.863281 -65.660156 -74.531250 -47.667969 -29.179688 -44.054688 -55.125000 -52.160156,r
-35.257812 -38.066406 -35.972656 -57.578125 -66.183594 -36.035156 2.062500 -14.839844 -38.906250 -36.468750 -27.789062 -24.746094 -16.679688 -53.835938 -59.050781 -29.031250 -31.152344 -42.167969 -26.929688 -37.121094 -24.332031 -46.914062 -64.523438 -53.558594,r
-26.828125 -27.929688 -11.410156 -27.511719 -14.808594 -16.324219 -36.988281 16.781250 -16.820312 -12.640625 -54.269531 -36.703125 -19.839844 -43.546875 -24.472656 -16.121094 -49.750000 -84.238281 -75.003906 -48.312500 -42.191406 -39.535156 -73.894531 -65.152344,r
6.042969 -37.378906 -44.066406 -59.816406 -19.136719 -0.968750 -25.757812 -44.894531 -25.511719 -26.910156 1.566406 -4.519531 16.085938 -24.582031 -42.562500 -8.035156 -48.863281 -32.847656 -50.355469 -33.382812 -29.828125 -64.539062 -58.300781 -60.578125,r
-41.644531 -40.144531 -22.355469 6.703125 -32.625000 -68.875000 -43.414062 -21.316406 -42.632812 -42.054688 -24.488281 -37.964844 -18.968750 -46.394531 -30.402344 -7.261719 -24.339844 -10.425781 -47.652344 -42.757812 -57.218750 -47.218750 -31.585938 -37.812500,r
-37.582031 -37.660156 -33.619141 -30.011719 -39.955078 -27.332031 -17.734375 -35.193359 -4.304688 2.203125 -30.119141 -32.789062 -19.457031 7.199219 -2.445312 -23.949219 -40.259766 -23.134766 -30.398438 -28.148438 -14.613281 -42.533203 -35.125000 -28.324219,r
-42.851562 -37.453125 -42.425781 -43.769531 -62.121094 -63.527344 -50.527344 -38.039062 -35.328125 -19.207031 -4.324219 -6.347656 -12.808594 -11.296875 -5.484375 -24.496094 -44.550781 -43.644531 -34.542969 -17.085938 7.000000 -15.304688 -42.167969 -69.695312,r
-22.378906 -20.683594 -17.765625 -16.855469 -25.289062 -18.675781 -18.187500 -25.589844 -28.597656 -25.148438 -41.646484 -19.287109 -23.238281 -37.687500 -27.369141 -17.869141 -42.992188 -37.773438 -58.181641 -44.966797 -60.615234 -52.947266 -37.164062 -40.337891,r
-29.726562 -45.089844 -39.480469 -28.636719 -39.613281 -50.917969 -36.843750 -49.832031 -19.261719 -17.261719 -16.277344 -23.246094 -3.140625 8.542969 -30.746094 -55.804688 -25.984375 -31.109375 -38.781250 -32.480469 -55.335938 -88.808594 -78.308594 -49.527344,r
-67.011719 -64.007812 -49.980469 -4.054688 -38.359375 -56.882812 -35.562500 -28.828125 -50.796875 -21.089844 -5.210938 -14.894531 -15.414062 -22.941406 -41.687500 -29.324219 -57.800781 -40.675781 -30.367188 -38.191406 -58.781250 -54.093750 -23.148438 -25.238281,r
-27.484375 -34.339844 -35.550781 -19.500000 -14.617188 -33.117188 -34.515625 -16.683594 -40.531250 -15.890625 -3.007812 -11.089844 -33.703125 -25.214844 -31.152344 -17.671875 -13.328125 -17.718750 -22.750000 -64.210938 -49.074219 -49.187500 -57.136719 -25.464844,r
-10.660156 -17.269531 -33.515625 -41.617188 -48.242188 -45.785156 -52.820312 -9.578125 -10.613281 -15.300781 -33.046875 -32.300781 -10.101562 -30.562500 -37.011719 -14.925781 -24.765625 -37.718750 -46.382812 -49.507812 -72.746094 -58.648438 -28.082031 -37.375000,r
-12.726562 -34.964844 -27.421875 -28.187500 -44.953125 -45.011719 -46.593750 -64.007812 11.265625 -12.132812 -16.906250 -24.980469 -35.632812 -26.691406 -19.878906 -39.953125 -79.878906 -57.960938 -50.957031 -64.066406 -60.312500 -44.679688 -32.144531 -43.855469,r
-61.769531 -35.898438 -29.785156 -21.582031 -45.515625 -38.621094 -38.539062 -26.285156 -17.617188 -9.562500 1.031250 -26.613281 -13.664062 3.250000 -22.507812 -23.445312 -82.542969 -68.375000 -13.261719 -2.957031 -38.144531 -18.863281 -20.191406 -28.355469,r
-25.054688 -39.828125 -20.853516 -33.390625 -32.970703 -31.736328 -46.843750 -22.763672 -13.398438 -17.253906 -30.597656 -29.464844 -19.523438 -22.240234 -32.818359 -26.300781 -53.652344 -33.929688 -29.525391 -35.048828 -34.107422 -50.302734 -56.697266 -33.904297,r
-17.228516 -6.146484 -28.267578 -63.314453 -24.755859 -10.927734 -14.373047 -27.005859 -25.779297 -21.056641 -0.498047 -4.214844 -0.455078 1.875000 -6.708984 -21.589844 -24.667969 -36.218750 -34.416016 -49.445312 -56.056641 -48.949219 -44.210938 -62.482422,r
-70.242188 -33.847656 -34.406250 -45.714844 -57.222656 -39.468750 -30.332031 -30.378906 -14.652344 -34.925781 -22.992188 -27.863281 -15.867188 -11.058594 -19.644531 -14.718750 -76.171875 -49.371094 -43.421875 -25.636719 -24.660156 -30.472656 -34.296875 -35.910156,r
-26.710938 -10.484375 -8.652344 -37.378906 -20.351562 -28.324219 -69.296875 -43.425781 -4.320312 -17.535156 -31.394531 -28.652344 -32.656250 -18.835938 -12.546875 -14.539062 -69.539062 -47.019531 -33.402344 -55.351562 -44.562500 -33.335938 -21.128906 -23.707031,r
-33.699219 -14.386719 -21.910156 -23.265625 -29.316406 -30.058594 -32.437500 -49.410156 -25.125000 -15.117188 -10.492188 -23.750000 -29.906250 -38.589844 -17.449219 -31.039062 -53.394531 -19.839844 -30.011719 -69.859375 -46.117188 -49.875000 -64.347656 -44.687500,r
-44.355469 -29.644531 -29.683594 -12.132812 -23.832031 -29.972656 -45.339844 -36.035156 -8.453125 -4.984375 -8.886719 -12.113281 -20.375000 -20.320312 -19.824219 -20.226562 -42.980469 -75.781250 -70.203125 -31.675781 -14.265625 -47.789062 -59.324219 -33.023438,r
-46.332031 -34.990234 -19.335938 -32.679688 -22.628906 -27.357422 -27.328125 -14.365234 -14.437500 -42.275391 -33.554688 -14.513672 -17.666016 -2.708984 -19.265625 -31.986328 -27.917969 -35.511719 -49.888672 -46.589844 -24.201172 -37.164062 -25.867188 -25.083984,r
-31.718750 -24.796875 -25.875000 -35.671875 -18.304688 -39.191406 -36.406250 -13.933594 -2.679688 -23.355469 -17.257812 -2.574219 -7.136719 -8.320312 -13.492188 -13.656250 -46.648438 -46.367188 -50.242188 -54.683594 -55.257812 -70.027344 -55.550781 -14.167969,r
-17.726562 -45.632812 -24.207031 -8.250000 -6.941406 -65.636719 -15.644531 -27.371094 6.937500 -4.718750 -21.269531 7.738281 -38.976562 -27.953125 4.109375 -20.625000 -13.496094 -1.621094 -32.328125 -65.851562 -57.507812 -33.773438 -37.851562 -90.578125,r
-40.347656 -42.707031 -56.703125 -51.101562 -33.316406 -23.964844 -39.363281 -44.667969 -34.531250 -49.976562 -29.582031 -38.238281 -22.925781 -0.843750 -20.367188 -14.679688 -66.773438 -41.945312 -56.968750 -28.113281 -57.156250 -62.593750 -29.667969 -34.410156,r
-46.683594 -32.443359 -42.867188 -53.339844 -30.369141 -37.308594 -21.574219 -9.736328 -18.978516 -16.185547 -15.880859 -21.685547 -25.080078 7.302734 -1.216797 -27.806641 -26.552734 -28.669922 -34.968750 -42.953125 -45.332031 -55.257812 -48.015625 -18.943359,r
-34.134766 -20.474609 -25.494141 -33.062500 -25.994141 -23.287109 -61.597656 -24.001953 0.244141 -10.154297 -26.544922 -14.992188 -7.812500 -23.179688 -17.109375 -22.166016 -44.861328 -37.574219 -33.810547 -14.611328 -20.136719 -37.625000 -41.894531 -54.435547,r
-26.144531 -46.640625 -24.792969 -21.019531 -19.523438 -41.164062 -40.734375 -7.617188 -12.960938 4.945312 -24.363281 -23.687500 -29.710938 -23.871094 -24.398438 -22.078125 -64.328125 -40.976562 -23.265625 -55.320312 -51.570312 -24.996094 -23.078125 -14.585938,r
-3.287109 -53.664062 -41.677734 -43.699219 -24.701172 -36.255859 -41.746094 -55.896484 -12.937500 -13.013672 -38.701172 -37.863281 -20.267578 -22.519531 -46.052734 -49.880859 -40.744141 -57.105469 -38.587891 -35.976562 -57.929688 -59.269531 -50.910156 -48.902344,r
-57.050781 -33.927734 -14.810547 -18.212891 -29.037109 -31.886719 -16.382812 -18.185547 -22.544922 -29.314453 -21.820312 1.078125 -13.787109 -1.843750 -12.750000 -9.751953 -60.494141 -46.554688 -35.398438 -39.792969 -29.917969 -23.234375 -14.814453 -29.619141,r
-26.638672 -23.013672 -38.042969 -31.380859 -19.425781 -23.294922 -25.111328 -14.964844 -1.654297 -22.281250 -26.513672 -28.511719 -36.050781 -19.603516 -5.494141 -12.263672 -43.013672 -46.457031 -54.373047 -45.220703 -57.115234 -48.437500 -47.939453 -50.009766,r
-15.740234 -30.210938 -47.873047 -26.746094 -26.919922 -44.894531 -32.265625 -7.673828 -20.546875 -2.029297 5.425781 -9.908203 -22.941406 -25.527344 -17.003906 -19.923828 -58.609375 -29.138672 -49.068359 -42.005859 -63.779297 -33.482422 -21.871094 -18.513672,r
-22.230469 -37.316406 -34.824219 -39.613281 -47.921875 -36.691406 -19.011719 -30.726562 -26.210938 -30.269531 -25.648438 -18.191406 -32.851562 -33.613281 -17.652344 -36.179688 -27.777344 -60.968750 -24.113281 -49.867188 -73.597656 -23.851562 -44.964844 -68.296875,r
-58.226562 -61.339844 -31.384766 -36.205078 -16.154297 -39.425781 -48.351562 -30.259766 -15.203125 -29.697266 -42.603516 -18.931641 -28.890625 -26.591797 -11.781250 2.158203 -48.658203 -29.703125 -39.955078 -23.667969 -16.232422 -53.156250 -49.146484 -23.107422,r
-17.712891 -30.537109 -43.238281 -52.355469 -32.197266 -15.410156 -10.566406 -21.035156 -9.146484 -46.160156 -14.238281 -4.615234 -24.029297 -7.882812 -11.919922 -23.207031 -18.609375 -27.832031 -57.427734 -46.582031 -3.048828 -9.087891 -21.173828 -43.849609,r
-31.000000 -39.222656 -31.484375 -30.708984 -22.257812 -34.312500 -29.906250 -19.796875 -33.572266 -13.363281 -23.386719 -32.597656 -50.548828 -19.689453 -17.492188 -22.671875 -39.320312 -22.576172 -61.017578 -56.080078 -33.025391 -53.787109 -47.945312 -36.574219,r
-24.916016 -27.343750 -12.695312 -33.175781 -37.724609 -27.027344 -30.205078 -37.748047 -7.511719 -9.423828 -24.830078 -26.880859 1.046875 -3.128906 -21.185547 2.796875 -29.849609 -7.724609 -23.234375 -43.226562 -49.962891 -45.355469 -42.615234 -28.361328,r
-37.894531 -21.175781 -26.753906 -40.744141 -44.832031 -35.835938 -29.691406 -31.998047 -29.783203 -45.150391 -23.341797 0.632812 -20.087891 -21.333984 -17.566406 -8.242188 -52.525391 -54.318359 -47.570312 -36.523438 -23.183594 -30.173828 -31.708984 -39.156250,r
-33.484375 -23.257812 -15.304688 1.730469 -15.445312 -29.675781 -50.992188 -57.277344 -4.902344 -9.250000 -4.437500 5.296875 -14.972656 -27.007812 -28.070312 -31.433594 -47.777344 -37.867188 -65.468750 -52.992188 -24.128906 -37.332031 -41.808594 -30.253906,r
-44.878906 -11.648438 -19.078125 -44.273438 -48.056641 -28.345703 1.560547 -14.781250 -40.337891 -19.205078 -12.917969 -19.250000 -17.826172 -30.484375 -40.726562 -17.244141 -29.164062 -2.339844 10.003906 -33.074219 -23.613281 -34.820312 -12.332031 3.353516,r
5.167969 -6.277344 -23.925781 -8.093750 -29.800781 -36.867188 -27.750000 -45.480469 -29.246094 -39.074219 -11.890625 -15.917969 -42.089844 -55.667969 -64.105469 -18.339844 -27.410156 -38.406250 -71.769531 -88.425781 -67.156250 -57.589844 -62.656250 -54.546875,r
-23.125000 -3.140625 -34.886719 -33.796875 -49.789062 -63.496094 -42.222656 -28.488281 -34.113281 -42.929688 -32.718750 -48.218750 -59.765625 -34.906250 -37.492188 -26.593750 -42.757812 -33.996094 -64.156250 -50.625000 -52.523438 -50.867188 -24.664062 -37.093750,r
-31.451172 -17.833984 -31.515625 -14.271484 -13.033203 -28.376953 -0.302734 -23.650391 -9.234375 -14.171875 -25.207031 -34.548828 -19.736328 18.171875 -13.353516 -33.857422 -39.087891 -46.326172 -55.132812 -20.304688 13.646484 -41.394531 -16.500000 1.363281,r
-26.984375 -12.476562 -26.734375 -37.375000 -60.015625 -44.722656 -43.242188 -18.734375 -29.167969 -7.523438 -34.546875 -31.050781 -50.234375 -51.281250 -35.179688 -13.566406 -27.605469 -13.277344 -28.488281 -35.265625 -54.589844 -61.707031 -33.890625 -70.066406,r
-15.496094 -63.304688 -67.734375 -79.886719 -34.804688 -1.320312 19.226562 -43.835938 -20.683594 -37.988281 -60.792969 -63.753906 -54.042969 -59.421875 -5.824219 -17.210938 -37.191406 -48.664062 -78.265625 -55.496094 -32.191406 -67.750000 -82.582031 -69.382812,r
-54.832031 -47.957031 -39.093750 -25.554688 -8.027344 -7.996094 -3.351562 -4.796875 -55.640625 -25.453125 -24.800781 -17.167969 18.781250 -5.378906 -32.835938 -28.621094 -63.886719 -70.949219 -43.835938 -18.285156 -28.277344 -54.421875 -45.835938 -87.808594,r
-17.283203 -5.445312 -41.443359 -26.550781 -13.144531 -35.072266 -53.152344 -50.542969 -8.572266 30.287109 35.685547 -9.675781 -8.748047 7.509766 -10.335938 -36.035156 -63.250000 -34.876953 -28.248047 -27.523438 1.890625 -33.441406 -42.773438 -21.261719,r
-61.230469 -27.839844 -16.273438 -31.671875 -20.304688 6.886719 -31.128906 -66.703125 -41.734375 -23.574219 -26.667969 -2.539062 11.281250 -8.289062 -14.808594 -19.699219 -19.937500 -46.335938 -33.964844 -19.332031 -33.738281 -17.789062 -35.390625 -58.449219,r
-73.437500 -26.710938 -15.953125 -41.937500 -51.652344 -39.535156 -14.132812 -3.644531 -27.039062 -26.757812 -8.062500 -30.433594 -32.710938 1.941406 56.152344 -2.960938 -11.957031 -3.316406 5.554688 -2.046875 -6.406250 3.699219 -63.804688 -73.445312,r
-38.855469 -56.933594 -39.382812 -45.031250 -45.644531 -27.332031 -23.023438 -33.988281 16.117188 -34.597656 -31.664062 -19.593750 -35.566406 -21.402344 -20.691406 -37.199219 -47.742188 -67.281250 -22.523438 -11.371094 -36.429688 -60.707031 -43.812500 -18.828125,r
-50.324219 -78.578125 -49.183594 -33.683594 -31.039062 -23.421875 -52.828125 -46.820312 -20.464844 0.242188 -24.359375 -14.507812 -7.218750 -23.902344 -7.214844 -19.710938 -32.253906 -36.375000 -32.621094 -23.871094 -47.992188 -44.363281 -46.343750 -45.480469,r
-31.041016 -50.166016 -21.679688 -19.351562 -32.277344 -16.535156 -36.951172 -43.546875 -40.056641 -62.197266 -63.988281 -31.082031 -16.470703 -18.156250 -7.228516 -2.531250 -40.148438 -16.646484 -39.292969 -43.093750 -25.583984 -53.652344 -50.550781 -55.335938,r
-19.140625 -38.164062 -35.128906 -5.445312 -9.886719 -40.914062 -0.125000 -33.558594 -19.906250 -37.500000 -25.691406 -4.109375 7.804688 -13.316406 -26.582031 -31.695312 -60.953125 -55.160156 -48.652344 -68.191406 -49.964844 -52.179688 -86.214844 -68.550781,r
-54.949219 -18.660156 1.101562 -33.109375 -1.730469 -14.441406 -65.789062 -59.500000 -4.992188 15.320312 -4.011719 -19.980469 5.710938 -0.195312 -15.203125 3.582031 -69.597656 -49.148438 -71.324219 -48.691406 -16.289062 -36.824219 -18.660156 -19.109375,r
-43.041016 -44.882812 -40.070312 -23.265625 -42.337891 -31.238281 -16.191406 -22.064453 -10.431641 -25.419922 -7.640625 -6.533203 -37.345703 -30.156250 9.898438 -7.673828 -46.062500 -56.148438 -37.298828 -47.810547 -28.863281 -31.816406 -60.914062 -45.685547,r
9.332031 -39.298828 -55.673828 -38.615234 -45.587891 -18.400391 37.019531 6.851562 -9.207031 8.957031 -28.751953 -26.351562 -9.021484 -19.181641 -47.621094 -8.183594 -20.976562 -51.744141 -63.187500 -43.416016 -16.017578 -44.185547 -27.394531 -52.023438,r
-10.539062 -65.425781 -39.332031 -34.054688 -11.222656 -26.320312 -39.429688 -50.925781 -13.562500 -11.777344 -28.531250 -43.140625 -38.546875 -30.820312 -28.246094 -25.921875 -51.359375 -36.132812 -18.785156 -24.019531 -28.734375 -31.765625 -52.746094 -31.968750,r
-61.966797 -35.273438 -2.320312 -13.087891 -31.636719 -38.912109 -48.933594 -16.421875 -14.501953 -30.236328 -37.367188 -42.240234 -39.296875 -22.630859 -13.861328 -23.902344 -17.718750 -23.001953 -36.068359 -45.230469 -43.763672 -25.455078 -23.650391 -49.582031,r
6.726562 -12.218750 -29.730469 -41.777344 -35.945312 -26.917969 -40.605469 -50.855469 -29.695312 -7.781250 -13.914062 4.214844 4.738281 -36.132812 -52.500000 -59.859375 -46.386719 -31.582031 -37.417969 -55.179688 -33.828125 -30.511719 -50.023438 -70.390625,r
-49.851562 -8.035156 -26.535156 -56.871094 -27.371094 -25.875000 -36.140625 -19.250000 -38.925781 13.015625 1.660156 -9.644531 -22.007812 -23.003906 -17.417969 -23.781250 -67.351562 -53.949219 -85.144531 -87.703125 -55.703125 -46.425781 -28.132812 -0.996094,r
-34.888672 -52.466797 -46.253906 -47.539062 -29.806641 -31.267578 -28.753906 -26.339844 -35.597656 -40.333984 -26.076172 -19.425781 -9.542969 0.980469 -10.962891 -22.685547 -39.673828 -56.416016 -54.437500 -17.882812 -16.183594 -35.683594 -37.841797 -43.000000,r
-69.816406 -40.414062 -30.359375 -35.136719 -27.636719 -9.449219 -12.441406 -52.027344 -31.542969 -9.601562 -5.421875 -21.117188 -25.707031 -23.964844 -21.203125 -13.570312 -32.792969 -21.542969 -17.613281 -14.421875 2.906250 -24.242188 -39.257812 -39.164062,r
-37.230469 -5.476562 -45.214844 -40.427734 -23.861328 1.742188 -19.736328 -37.908203 -4.501953 -6.554688 5.552734 -3.500000 -7.904297 -21.250000 -1.568359 -5.166016 -30.099609 -13.351562 -11.509766 -46.654297 -25.880859 -12.574219 -17.773438 -49.070312,r
-29.830078 -33.656250 -36.910156 -34.625000 0.226562 -0.134766 -3.326172 -38.335938 -27.822266 -32.794922 -40.636719 -41.572266 -18.326172 1.113281 -5.849609 4.521484 -56.224609 -48.513672 -31.595703 -8.884766 -15.681641 -45.687500 -49.119141 -42.607422,r
-26.609375 -38.535156 -50.031250 -39.726562 -43.511719 -24.117188 -43.367188 -45.363281 -13.804688 -30.210938 -29.566406 -35.484375 -39.781250 -39.472656 -49.445312 -12.117188 -68.402344 -41.957031 -39.296875 -55.605469 -33.082031 -60.789062 -56.882812 -14.097656,r
-33.699219 14.617188 -16.214844 -35.101562 -26.152344 -7.820312 -20.949219 -41.531250 -9.972656 -31.980469 -35.195312 -43.957031 -43.972656 -47.378906 -49.867188 -49.382812 -13.792969 -21.894531 -73.402344 -56.539062 -16.539062 -6.402344 -31.730469 -50.886719,r
-25.476562 5.195312 -28.242188 -57.007812 -56.892578 4.160156 13.187500 -19.716797 -25.460938 -10.615234 -4.982422 -35.078125 -27.761719 -31.003906 -17.644531 -5.689453 -51.214844 -35.240234 -45.449219 -32.408203 -34.275391 -26.177734 -7.115234 -12.576172,r
-5.031250 -27.164062 -15.826172 5.683594 -25.162109 -32.242188 -36.359375 -45.589844 -27.302734 -1.341797 5.203125 18.863281 -11.531250 -18.183594 -0.201172 2.785156 -5.130859 -3.089844 -10.912109 -21.113281 -0.619141 -11.519531 -38.472656 19.992188,r
-63.351562 -78.554688 -84.863281 -21.300781 -23.562500 -38.957031 -32.542969 -31.421875 12.507812 -1.078125 15.605469 1.234375 -1.554688 -22.746094 -25.824219 -15.093750 -3.191406 -36.812500 -50.246094 -58.792969 -46.414062 -53.199219 -53.953125 -68.187500,r
-43.605469 -46.636719 -33.886719 -27.763672 -12.257812 -12.841797 -11.328125 -44.152344 -31.171875 -29.832031 -14.417969 -7.134766 -0.121094 -3.048828 -30.585938 -14.779297 -25.039062 -10.835938 -19.156250 -39.994141 -57.183594 -36.599609 -53.955078 -47.765625,r
-43.017578 -36.947266 -37.082031 -45.876953 -51.669922 -42.279297 3.888672 -11.914062 -20.867188 -46.683594 -13.773438 -8.082031 -0.554688 3.830078 -21.488281 -15.371094 -42.166016 -18.013672 -27.275391 -44.412109 -26.009766 1.269531 -18.800781 -38.494141,r
-28.453125 -44.507812 -50.841797 -53.464844 -38.449219 -27.189453 -45.535156 -57.572266 -29.494141 -26.324219 -5.384766 10.179688 -5.265625 -41.779297 -42.265625 -22.849609 -26.048828 -29.519531 -24.355469 -46.919922 -50.953125 -18.064453 -19.927734 -41.787109,r
-51.648438 -47.898438 -46.832031 -36.722656 -32.574219 -30.296875 -45.519531 -23.882812 -21.156250 -26.785156 -1.730469 -0.070312 -53.292969 -46.957031 -1.710938 38.789062 -56.433594 -64.203125 -22.050781 -21.351562 -41.246094 -23.164062 -3.039062 -34.144531,r
-12.914062 -39.500000 -38.222656 -52.933594 -45.070312 -22.351562 -62.328125 -24.273438 4.062500 -30.335938 -45.300781 -51.265625 -10.300781 -27.222656 -61.058594 -42.410156 -55.621094 -47.230469 -54.171875 -68.648438 -48.796875 -72.089844 -60.062500 -52.976562,r
-7.421875 -21.363281 -35.468750 -33.304688 -53.468750 -65.992188 -46.101562 -56.738281 -9.773438 -33.585938 -20.628906 -21.859375 -50.218750 -46.425781 -52.144531 -65.480469 -43.812500 -42.566406 -39.199219 -49.195312 -68.253906 -78.558594 -75.105469 -73.304688,r
-47.644531 -28.542969 -50.625000 -44.582031 -49.234375 -52.316406 -64.414062 -62.449219 -35.199219 -11.296875 -20.382812 -26.074219 -37.054688 -36.683594 -52.203125 -62.804688 -74.953125 -47.636719 -23.992188 -24.402344 -34.503906 -46.714844 -52.171875 -52.750000,r
-53.843750 -28.128906 -9.203125 -15.515625 -10.121094 -16.097656 -25.238281 -45.871094 -42.261719 -4.886719 -13.828125 4.566406 2.187500 -1.210938 -21.859375 -38.695312 -59.761719 -40.621094 -6.234375 -6.949219 -22.812500 -53.316406 -68.648438 -56.277344,r
-58.500000 -43.318359 -49.863281 -52.712891 -25.500000 -26.460938 -15.199219 -33.458984 -45.072266 -35.910156 -20.410156 -50.058594 -24.318359 21.419922 15.748047 8.298828 -35.718750 -22.722656 -14.826172 -1.994141 -7.349609 -14.837891 -30.970703 -37.847656,r
-27.115234 -43.015625 -61.332031 -30.759766 -43.126953 -57.607422 -28.738281 -16.498047 -37.878906 -42.773438 -16.898438 -34.978516 -45.943359 -27.990234 15.613281 29.175781 -19.970703 -2.769531 -11.136719 -42.761719 -54.697266 -48.531250 -13.269531 -29.888672,r
-18.609375 -2.562500 -20.898438 -31.179688 -11.570312 -12.464844 -62.937500 -46.730469 21.843750 13.656250 -37.496094 -87.445312 -25.769531 -2.992188 -34.992188 -25.640625 -46.636719 -58.996094 -28.546875 5.375000 -31.730469 -29.398438 -54.933594 -29.156250,r
-15.449219 -29.539062 -39.867188 -28.835938 -38.257812 -58.328125 -44.878906 -34.941406 -4.183594 -3.757812 -14.238281 -25.324219 -36.761719 -33.078125 -35.121094 -21.332031 11.726562 -15.015625 -48.667969 -66.300781 -61.863281 -41.667969 -49.765625 -46.457031,r
-44.144531 -16.109375 -29.988281 -41.175781 -46.085938 -34.210938 -35.945312 -70.066406 7.976562 7.039062 0.718750 -24.902344 0.132812 9.214844 -4.367188 -30.796875 -34.824219 -26.117188 -28.683594 -3.183594 -9.457031 -52.355469 -37.867188 -24.117188,r
-56.085938 -16.041016 -40.861328 -57.763672 -35.294922 -41.017578 -55.238281 -56.445312 -43.214844 -14.501953 -14.203125 -48.140625 -24.435547 0.794922 -19.685547 -45.322266 -25.570312 -41.005859 -48.365234 -59.310547 -27.623047 -20.953125 -58.626953 -33.654297,r
-34.835938 -26.808594 -20.000000 -11.820312 -36.804688 -4.347656 -28.160156 -71.328125 -36.414062 12.968750 -31.062500 -49.382812 2.312500 -26.234375 -32.308594 -7.027344 -19.031250 -55.070312 -33.171875 -25.324219 -44.453125 -25.859375 -16.121094 -29.355469,r
-35.570312 -25.947266 -22.552734 -14.429688 -20.986328 -28.591797 -40.621094 -45.273438 -27.138672 -21.146484 3.066406 1.718750 -1.708984 -28.193359 -26.707031 -19.677734 -48.912109 -28.861328 -12.511719 -16.835938 -30.542969 -39.318359 -35.748047 -43.406250,r
-42.464844 -23.080078 -29.593750 -35.900391 -46.277344 -44.677734 -17.712891 -23.400391 -19.541016 -12.287109 -19.951172 -28.210938 14.097656 1.751953 -27.992188 -24.242188 -22.880859 -19.533203 -45.126953 -37.314453 -33.265625 -34.183594 -46.339844 -48.828125,r
-21.464844 -28.283203 -24.597656 -29.714844 -29.439453 -36.750000 -50.912109 -58.806641 -24.703125 -41.507812 -29.273438 -15.203125 -39.291016 -42.896484 -55.359375 -38.818359 -44.091797 -29.726562 -38.955078 -42.375000 -47.003906 -58.205078 -59.921875 -36.181641,r
-44.195312 -24.531250 -15.662109 -24.992188 -28.890625 -36.179688 -29.533203 -33.166016 -37.820312 -41.869141 -26.982422 -1.435547 20.103516 6.923828 6.839844 -12.541016 -43.007812 -53.851562 -24.500000 -11.162109 -33.861328 -33.908203 -35.021484 -55.771484,r
-33.656250 -56.312500 -51.089844 -37.519531 -13.500000 -21.097656 -17.660156 -21.273438 -35.125000 -53.460938 -40.902344 -39.328125 -31.164062 -22.574219 -20.070312 -7.156250 -65.558594 -60.582031 -48.632812 -26.601562 -20.699219 -34.273438 -30.984375 -27.960938,r
